	Chembl_Id
22276	CHEMBL436533
22277	CHEMBL436605
22278	CHEMBL436760
22279	CHEMBL436835
22280	CHEMBL436840
22281	CHEMBL436990
22282	CHEMBL436993
22283	CHEMBL437025
22284	CHEMBL437028
22285	CHEMBL437108
22286	CHEMBL437152
22287	CHEMBL437173
22288	CHEMBL437186
22289	CHEMBL437196
22290	CHEMBL437203
22291	CHEMBL437333
22292	CHEMBL437400
22293	CHEMBL437408
22294	CHEMBL437411
22295	CHEMBL437412
22296	CHEMBL437472
22297	CHEMBL437486
22298	CHEMBL437547
22299	CHEMBL437553
22300	CHEMBL437596
22301	CHEMBL437765
22302	CHEMBL437875
22303	CHEMBL437964
22304	CHEMBL437966
22305	CHEMBL437979
22306	CHEMBL437985
22307	CHEMBL438139
22308	CHEMBL438157
22309	CHEMBL438158
22310	CHEMBL438292
22311	CHEMBL438301
22312	CHEMBL438339
22313	CHEMBL438341
22314	CHEMBL438347
22315	CHEMBL438357
22316	CHEMBL438395
22317	CHEMBL438517
22318	CHEMBL438521
22319	CHEMBL438703
22320	CHEMBL43871
22321	CHEMBL438883
22322	CHEMBL438887
22323	CHEMBL438945
22324	CHEMBL438956
22325	CHEMBL439049
22326	CHEMBL439056
22327	CHEMBL439151
22328	CHEMBL439232
22329	CHEMBL439403
22330	CHEMBL439409
22331	CHEMBL439421
22332	CHEMBL439422
22333	CHEMBL439496
22334	CHEMBL439498
22335	CHEMBL439783
22336	CHEMBL439903
22337	CHEMBL44
22338	CHEMBL440084
22339	CHEMBL440093
22340	CHEMBL440356
22341	CHEMBL440357
22342	CHEMBL440397
22343	CHEMBL440401
22344	CHEMBL440702
22345	CHEMBL440765
22346	CHEMBL441010
22347	CHEMBL441018
22348	CHEMBL441175
22349	CHEMBL441260
22350	CHEMBL441282
22351	CHEMBL441343
22352	CHEMBL441441
22353	CHEMBL441472
22354	CHEMBL441687
22355	CHEMBL441703
22356	CHEMBL441712
22357	CHEMBL441765
22358	CHEMBL441883
22359	CHEMBL441986
22360	CHEMBL442022
22361	CHEMBL442069
22362	CHEMBL442277
22363	CHEMBL442289
22364	CHEMBL442424
22365	CHEMBL442425
22366	CHEMBL442427
22367	CHEMBL442439
22368	CHEMBL442440
22369	CHEMBL442446
22370	CHEMBL44247
22371	CHEMBL442564
22372	CHEMBL442565
22373	CHEMBL442566
22374	CHEMBL442569
22375	CHEMBL442571
22376	CHEMBL442573
22377	CHEMBL442582
22378	CHEMBL442589
22379	CHEMBL442598
22380	CHEMBL442608
22381	CHEMBL442617
22382	CHEMBL442622
22383	CHEMBL442624
22384	CHEMBL442627
22385	CHEMBL442629
22386	CHEMBL442631
22387	CHEMBL442633
22388	CHEMBL442639
22389	CHEMBL442642
22390	CHEMBL442648
22391	CHEMBL442659
22392	CHEMBL442660
22393	CHEMBL442668
22394	CHEMBL442676
22395	CHEMBL442678
22396	CHEMBL442680
22397	CHEMBL442681
22398	CHEMBL442684
22399	CHEMBL442685
22400	CHEMBL442686
22401	CHEMBL442688
22402	CHEMBL442717
22403	CHEMBL442721
22404	CHEMBL442724
22405	CHEMBL442810
22406	CHEMBL442813
22407	CHEMBL442814
22408	CHEMBL442824
22409	CHEMBL442828
22410	CHEMBL442835
22411	CHEMBL442838
22412	CHEMBL442839
22413	CHEMBL442840
22414	CHEMBL442846
22415	CHEMBL442852
22416	CHEMBL442853
22417	CHEMBL442854
22418	CHEMBL442859
22419	CHEMBL442863
22420	CHEMBL442872
22421	CHEMBL442874
22422	CHEMBL442875
22423	CHEMBL442879
22424	CHEMBL442880
22425	CHEMBL442882
22426	CHEMBL442897
22427	CHEMBL442898
22428	CHEMBL442900
22429	CHEMBL442904
22430	CHEMBL442908
22431	CHEMBL442911
22432	CHEMBL442913
22433	CHEMBL442915
22434	CHEMBL442920
22435	CHEMBL442930
22436	CHEMBL442935
22437	CHEMBL442936
22438	CHEMBL442938
22439	CHEMBL442941
22440	CHEMBL442944
22441	CHEMBL442949
22442	CHEMBL442988
22443	CHEMBL442990
22444	CHEMBL442991
22445	CHEMBL443
22446	CHEMBL443072
22447	CHEMBL443074
22448	CHEMBL443078
22449	CHEMBL44308
22450	CHEMBL443081
22451	CHEMBL443095
22452	CHEMBL443099
22453	CHEMBL443103
22454	CHEMBL443104
22455	CHEMBL443114
22456	CHEMBL443117
22457	CHEMBL443118
22458	CHEMBL443122
22459	CHEMBL443123
22460	CHEMBL443127
22461	CHEMBL443131
22462	CHEMBL443134
22463	CHEMBL443135
22464	CHEMBL443139
22465	CHEMBL443142
22466	CHEMBL443145
22467	CHEMBL443146
22468	CHEMBL443149
22469	CHEMBL443150
22470	CHEMBL443157
22471	CHEMBL443158
22472	CHEMBL443159
22473	CHEMBL443164
22474	CHEMBL443167
22475	CHEMBL443169
22476	CHEMBL443171
22477	CHEMBL443174
22478	CHEMBL443175
22479	CHEMBL443176
22480	CHEMBL443179
22481	CHEMBL443180
22482	CHEMBL443184
22483	CHEMBL443188
22484	CHEMBL443199
22485	CHEMBL443201
22486	CHEMBL443206
22487	CHEMBL443231
22488	CHEMBL443245
22489	CHEMBL443248
22490	CHEMBL443331
22491	CHEMBL443339
22492	CHEMBL443341
22493	CHEMBL443346
22494	CHEMBL443348
22495	CHEMBL443358
22496	CHEMBL443365
22497	CHEMBL443367
22498	CHEMBL443368
22499	CHEMBL443371
22500	CHEMBL443378
22501	CHEMBL443379
22502	CHEMBL443385
22503	CHEMBL443387
22504	CHEMBL443391
22505	CHEMBL443402
22506	CHEMBL443408
22507	CHEMBL443412
22508	CHEMBL443414
22509	CHEMBL443415
22510	CHEMBL443426
22511	CHEMBL443428
22512	CHEMBL443430
22513	CHEMBL443432
22514	CHEMBL443436
22515	CHEMBL443437
22516	CHEMBL443440
22517	CHEMBL443442
22518	CHEMBL443448
22519	CHEMBL443457
22520	CHEMBL443460
22521	CHEMBL443461
22522	CHEMBL443462
22523	CHEMBL443463
22524	CHEMBL443503
22525	CHEMBL44354
22526	CHEMBL443594
22527	CHEMBL443596
22528	CHEMBL443597
22529	CHEMBL443600
22530	CHEMBL443603
22531	CHEMBL443607
22532	CHEMBL443608
22533	CHEMBL443615
22534	CHEMBL443617
22535	CHEMBL443627
22536	CHEMBL443635
22537	CHEMBL443637
22538	CHEMBL443638
22539	CHEMBL443639
22540	CHEMBL443641
22541	CHEMBL443646
22542	CHEMBL443654
22543	CHEMBL443660
22544	CHEMBL443670
22545	CHEMBL443671
22546	CHEMBL443672
22547	CHEMBL443675
22548	CHEMBL443677
22549	CHEMBL443681
22550	CHEMBL443682
22551	CHEMBL443689
22552	CHEMBL443690
22553	CHEMBL443693
22554	CHEMBL443696
22555	CHEMBL443698
22556	CHEMBL443699
22557	CHEMBL443703
22558	CHEMBL443704
22559	CHEMBL443706
22560	CHEMBL443712
22561	CHEMBL443713
22562	CHEMBL443714
22563	CHEMBL443715
22564	CHEMBL443717
22565	CHEMBL443721
22566	CHEMBL443722
22567	CHEMBL443723
22568	CHEMBL443724
22569	CHEMBL443775
22570	CHEMBL443777
22571	CHEMBL443794
22572	CHEMBL443804
22573	CHEMBL443857
22574	CHEMBL443858
22575	CHEMBL443859
22576	CHEMBL443861
22577	CHEMBL443866
22578	CHEMBL443867
22579	CHEMBL443870
22580	CHEMBL443875
22581	CHEMBL443877
22582	CHEMBL443881
22583	CHEMBL443894
22584	CHEMBL443898
22585	CHEMBL443907
22586	CHEMBL443911
22587	CHEMBL443912
22588	CHEMBL443917
22589	CHEMBL443937
22590	CHEMBL443941
22591	CHEMBL443944
22592	CHEMBL443945
22593	CHEMBL443949
22594	CHEMBL443953
22595	CHEMBL443955
22596	CHEMBL443965
22597	CHEMBL443974
22598	CHEMBL443976
22599	CHEMBL443983
22600	CHEMBL443984
22601	CHEMBL444025
22602	CHEMBL444026
22603	CHEMBL444067
22604	CHEMBL444092
22605	CHEMBL444119
22606	CHEMBL444120
22607	CHEMBL444122
22608	CHEMBL444123
22609	CHEMBL444130
22610	CHEMBL444132
22611	CHEMBL444141
22612	CHEMBL444143
22613	CHEMBL444145
22614	CHEMBL444159
22615	CHEMBL444160
22616	CHEMBL444165
22617	CHEMBL444166
22618	CHEMBL444171
22619	CHEMBL444177
22620	CHEMBL444179
22621	CHEMBL444182
22622	CHEMBL444183
22623	CHEMBL444188
22624	CHEMBL444191
22625	CHEMBL444193
22626	CHEMBL444195
22627	CHEMBL444196
22628	CHEMBL444201
22629	CHEMBL444204
22630	CHEMBL444205
22631	CHEMBL444206
22632	CHEMBL444208
22633	CHEMBL444217
22634	CHEMBL444231
22635	CHEMBL444235
22636	CHEMBL444237
22637	CHEMBL444238
22638	CHEMBL444246
22639	CHEMBL444249
22640	CHEMBL444250
22641	CHEMBL444254
22642	CHEMBL444290
22643	CHEMBL444292
22644	CHEMBL444296
22645	CHEMBL444297
22646	CHEMBL444299
22647	CHEMBL444385
22648	CHEMBL444389
22649	CHEMBL444390
22650	CHEMBL444391
22651	CHEMBL444397
22652	CHEMBL444401
22653	CHEMBL444402
22654	CHEMBL444406
22655	CHEMBL444408
22656	CHEMBL444409
22657	CHEMBL444416
22658	CHEMBL444418
22659	CHEMBL444419
22660	CHEMBL444421
22661	CHEMBL444423
22662	CHEMBL444424
22663	CHEMBL444425
22664	CHEMBL444426
22665	CHEMBL444434
22666	CHEMBL444440
22667	CHEMBL444444
22668	CHEMBL444445
22669	CHEMBL444447
22670	CHEMBL444451
22671	CHEMBL444453
22672	CHEMBL444455
22673	CHEMBL444456
22674	CHEMBL444458
22675	CHEMBL444460
22676	CHEMBL444461
22677	CHEMBL444462
22678	CHEMBL444463
22679	CHEMBL444465
22680	CHEMBL444468
22681	CHEMBL444470
22682	CHEMBL444472
22683	CHEMBL444473
22684	CHEMBL444478
22685	CHEMBL444479
22686	CHEMBL444482
22687	CHEMBL444485
22688	CHEMBL444489
22689	CHEMBL444496
22690	CHEMBL444501
22691	CHEMBL444505
22692	CHEMBL444506
22693	CHEMBL444511
22694	CHEMBL444518
22695	CHEMBL444524
22696	CHEMBL444525
22697	CHEMBL444556
22698	CHEMBL444557
22699	CHEMBL444566
22700	CHEMBL444637
22701	CHEMBL444647
22702	CHEMBL444653
22703	CHEMBL444657
22704	CHEMBL444658
22705	CHEMBL444659
22706	CHEMBL444672
22707	CHEMBL444677
22708	CHEMBL444678
22709	CHEMBL444692
22710	CHEMBL444695
22711	CHEMBL444702
22712	CHEMBL444703
22713	CHEMBL444714
22714	CHEMBL444717
22715	CHEMBL444720
22716	CHEMBL444722
22717	CHEMBL444723
22718	CHEMBL444732
22719	CHEMBL444735
22720	CHEMBL444738
22721	CHEMBL444740
22722	CHEMBL444741
22723	CHEMBL444743
22724	CHEMBL444744
22725	CHEMBL444745
22726	CHEMBL444750
22727	CHEMBL444755
22728	CHEMBL444758
22729	CHEMBL444765
22730	CHEMBL444766
22731	CHEMBL444771
22732	CHEMBL444774
22733	CHEMBL444775
22734	CHEMBL444776
22735	CHEMBL444777
22736	CHEMBL444779
22737	CHEMBL444781
22738	CHEMBL444810
22739	CHEMBL444815
22740	CHEMBL444818
22741	CHEMBL444821
22742	CHEMBL444904
22743	CHEMBL444914
22744	CHEMBL444929
22745	CHEMBL444931
22746	CHEMBL444939
22747	CHEMBL444941
22748	CHEMBL444942
22749	CHEMBL444949
22750	CHEMBL444952
22751	CHEMBL444960
22752	CHEMBL444964
22753	CHEMBL444968
22754	CHEMBL444975
22755	CHEMBL444976
22756	CHEMBL444982
22757	CHEMBL444986
22758	CHEMBL444993
22759	CHEMBL444994
22760	CHEMBL444998
22761	CHEMBL445000
22762	CHEMBL445011
22763	CHEMBL445013
22764	CHEMBL445015
22765	CHEMBL445017
22766	CHEMBL445020
22767	CHEMBL445022
22768	CHEMBL445024
22769	CHEMBL445025
22770	CHEMBL445031
22771	CHEMBL445039
22772	CHEMBL445041
22773	CHEMBL445045
22774	CHEMBL445049
22775	CHEMBL445053
22776	CHEMBL445079
22777	CHEMBL445086
22778	CHEMBL44509
22779	CHEMBL445092
22780	CHEMBL445146
22781	CHEMBL445172
22782	CHEMBL445174
22783	CHEMBL445175
22784	CHEMBL445177
22785	CHEMBL445186
22786	CHEMBL445197
22787	CHEMBL445198
22788	CHEMBL445206
22789	CHEMBL445207
22790	CHEMBL445209
22791	CHEMBL445211
22792	CHEMBL445213
22793	CHEMBL445216
22794	CHEMBL445220
22795	CHEMBL445222
22796	CHEMBL445224
22797	CHEMBL445227
22798	CHEMBL445229
22799	CHEMBL445232
22800	CHEMBL445234
22801	CHEMBL445238
22802	CHEMBL445244
22803	CHEMBL445246
22804	CHEMBL445248
22805	CHEMBL445255
22806	CHEMBL445257
22807	CHEMBL445261
22808	CHEMBL445262
22809	CHEMBL445265
22810	CHEMBL445267
22811	CHEMBL445268
22812	CHEMBL445272
22813	CHEMBL445274
22814	CHEMBL445278
22815	CHEMBL445279
22816	CHEMBL445282
22817	CHEMBL445283
22818	CHEMBL445287
22819	CHEMBL445290
22820	CHEMBL445291
22821	CHEMBL445293
22822	CHEMBL445294
22823	CHEMBL445302
22824	CHEMBL445305
22825	CHEMBL445332
22826	CHEMBL445339
22827	CHEMBL44541
22828	CHEMBL445430
22829	CHEMBL445432
22830	CHEMBL445435
22831	CHEMBL445439
22832	CHEMBL445440
22833	CHEMBL445446
22834	CHEMBL445447
22835	CHEMBL44545
22836	CHEMBL445452
22837	CHEMBL445456
22838	CHEMBL445461
22839	CHEMBL445466
22840	CHEMBL445468
22841	CHEMBL445471
22842	CHEMBL445475
22843	CHEMBL445477
22844	CHEMBL445480
22845	CHEMBL445484
22846	CHEMBL445487
22847	CHEMBL445494
22848	CHEMBL445499
22849	CHEMBL445502
22850	CHEMBL445509
22851	CHEMBL445512
22852	CHEMBL445516
22853	CHEMBL445520
22854	CHEMBL445524
22855	CHEMBL445528
22856	CHEMBL445529
22857	CHEMBL445533
22858	CHEMBL445534
22859	CHEMBL445545
22860	CHEMBL445548
22861	CHEMBL445556
22862	CHEMBL445560
22863	CHEMBL445592
22864	CHEMBL445594
22865	CHEMBL445595
22866	CHEMBL445599
22867	CHEMBL445601
22868	CHEMBL445667
22869	CHEMBL445685
22870	CHEMBL445689
22871	CHEMBL445692
22872	CHEMBL445698
22873	CHEMBL445702
22874	CHEMBL445705
22875	CHEMBL445707
22876	CHEMBL445708
22877	CHEMBL445710
22878	CHEMBL445711
22879	CHEMBL445712
22880	CHEMBL445713
22881	CHEMBL445715
22882	CHEMBL445720
22883	CHEMBL445722
22884	CHEMBL445723
22885	CHEMBL445727
22886	CHEMBL445729
22887	CHEMBL445732
22888	CHEMBL445733
22889	CHEMBL445740
22890	CHEMBL445744
22891	CHEMBL445745
22892	CHEMBL445748
22893	CHEMBL445749
22894	CHEMBL445759
22895	CHEMBL445760
22896	CHEMBL445761
22897	CHEMBL445764
22898	CHEMBL445776
22899	CHEMBL445779
22900	CHEMBL445784
22901	CHEMBL445791
22902	CHEMBL445795
22903	CHEMBL445801
22904	CHEMBL445806
22905	CHEMBL445807
22906	CHEMBL445810
22907	CHEMBL445811
22908	CHEMBL445812
22909	CHEMBL445815
22910	CHEMBL445823
22911	CHEMBL445824
22912	CHEMBL445825
22913	CHEMBL445827
22914	CHEMBL445828
22915	CHEMBL445860
22916	CHEMBL445862
22917	CHEMBL445864
22918	CHEMBL445872
22919	CHEMBL445873
22920	CHEMBL445876
22921	CHEMBL445948
22922	CHEMBL445952
22923	CHEMBL445961
22924	CHEMBL445968
22925	CHEMBL445969
22926	CHEMBL445975
22927	CHEMBL445978
22928	CHEMBL445979
22929	CHEMBL445984
22930	CHEMBL445987
22931	CHEMBL445991
22932	CHEMBL445993
22933	CHEMBL445998
22934	CHEMBL446008
22935	CHEMBL446010
22936	CHEMBL446012
22937	CHEMBL446015
22938	CHEMBL446017
22939	CHEMBL446018
22940	CHEMBL446020
22941	CHEMBL446029
22942	CHEMBL446038
22943	CHEMBL446040
22944	CHEMBL446047
22945	CHEMBL446052
22946	CHEMBL446060
22947	CHEMBL446062
22948	CHEMBL446064
22949	CHEMBL446067
22950	CHEMBL446072
22951	CHEMBL446073
22952	CHEMBL446076
22953	CHEMBL446079
22954	CHEMBL446080
22955	CHEMBL446120
22956	CHEMBL446125
22957	CHEMBL446127
22958	CHEMBL446128
22959	CHEMBL446129
22960	CHEMBL446133
22961	CHEMBL446204
22962	CHEMBL446210
22963	CHEMBL446211
22964	CHEMBL446217
22965	CHEMBL446219
22966	CHEMBL446220
22967	CHEMBL446222
22968	CHEMBL446226
22969	CHEMBL446232
22970	CHEMBL446236
22971	CHEMBL446239
22972	CHEMBL446245
22973	CHEMBL446246
22974	CHEMBL446252
22975	CHEMBL446253
22976	CHEMBL446254
22977	CHEMBL446266
22978	CHEMBL446267
22979	CHEMBL446270
22980	CHEMBL446274
22981	CHEMBL446275
22982	CHEMBL446297
22983	CHEMBL446299
22984	CHEMBL446304
22985	CHEMBL446307
22986	CHEMBL446308
22987	CHEMBL446312
22988	CHEMBL446317
22989	CHEMBL446318
22990	CHEMBL446319
22991	CHEMBL446320
22992	CHEMBL446322
22993	CHEMBL446323
22994	CHEMBL446331
22995	CHEMBL446333
22996	CHEMBL446341
22997	CHEMBL446347
22998	CHEMBL446383
22999	CHEMBL446384
23000	CHEMBL446448
23001	CHEMBL446452
23002	CHEMBL446465
23003	CHEMBL446466
23004	CHEMBL446468
23005	CHEMBL446471
23006	CHEMBL446472
23007	CHEMBL446482
23008	CHEMBL446484
23009	CHEMBL446488
23010	CHEMBL446490
23011	CHEMBL446491
23012	CHEMBL446492
23013	CHEMBL446493
23014	CHEMBL446497
23015	CHEMBL446501
23016	CHEMBL446506
23017	CHEMBL446508
23018	CHEMBL446510
23019	CHEMBL446511
23020	CHEMBL446513
23021	CHEMBL446517
23022	CHEMBL446520
23023	CHEMBL446521
23024	CHEMBL446524
23025	CHEMBL446525
23026	CHEMBL446527
23027	CHEMBL446532
23028	CHEMBL446535
23029	CHEMBL446537
23030	CHEMBL446542
23031	CHEMBL446550
23032	CHEMBL446556
23033	CHEMBL446557
23034	CHEMBL446558
23035	CHEMBL446564
23036	CHEMBL446565
23037	CHEMBL446567
23038	CHEMBL446568
23039	CHEMBL44657
23040	CHEMBL446572
23041	CHEMBL446574
23042	CHEMBL446578
23043	CHEMBL446582
23044	CHEMBL446585
23045	CHEMBL446589
23046	CHEMBL446590
23047	CHEMBL446592
23048	CHEMBL446593
23049	CHEMBL446594
23050	CHEMBL446595
23051	CHEMBL446602
23052	CHEMBL446603
23053	CHEMBL446623
23054	CHEMBL446639
23055	CHEMBL446642
23056	CHEMBL446647
23057	CHEMBL446648
23058	CHEMBL446724
23059	CHEMBL446725
23060	CHEMBL446728
23061	CHEMBL446732
23062	CHEMBL446736
23063	CHEMBL446743
23064	CHEMBL446747
23065	CHEMBL446748
23066	CHEMBL446756
23067	CHEMBL446760
23068	CHEMBL446762
23069	CHEMBL446763
23070	CHEMBL446767
23071	CHEMBL446770
23072	CHEMBL446772
23073	CHEMBL446784
23074	CHEMBL446785
23075	CHEMBL446788
23076	CHEMBL446790
23077	CHEMBL446797
23078	CHEMBL446803
23079	CHEMBL446807
23080	CHEMBL446808
23081	CHEMBL446810
23082	CHEMBL446816
23083	CHEMBL446817
23084	CHEMBL446822
23085	CHEMBL446827
23086	CHEMBL446830
23087	CHEMBL446832
23088	CHEMBL446839
23089	CHEMBL446845
23090	CHEMBL446847
23091	CHEMBL446848
23092	CHEMBL446850
23093	CHEMBL446852
23094	CHEMBL446856
23095	CHEMBL446859
23096	CHEMBL446862
23097	CHEMBL446864
23098	CHEMBL446866
23099	CHEMBL446867
23100	CHEMBL446873
23101	CHEMBL446874
23102	CHEMBL446875
23103	CHEMBL446877
23104	CHEMBL446881
23105	CHEMBL446883
23106	CHEMBL446910
23107	CHEMBL446917
23108	CHEMBL446926
23109	CHEMBL446929
23110	CHEMBL446930
23111	CHEMBL446931
23112	CHEMBL446954
23113	CHEMBL446956
23114	CHEMBL446957
23115	CHEMBL446958
23116	CHEMBL446959
23117	CHEMBL446963
23118	CHEMBL446973
23119	CHEMBL446974
23120	CHEMBL446975
23121	CHEMBL446979
23122	CHEMBL446980
23123	CHEMBL446981
23124	CHEMBL446983
23125	CHEMBL446984
23126	CHEMBL446987
23127	CHEMBL446988
23128	CHEMBL446989
23129	CHEMBL446998
23130	CHEMBL447000
23131	CHEMBL447003
23132	CHEMBL447004
23133	CHEMBL447005
23134	CHEMBL447010
23135	CHEMBL447012
23136	CHEMBL447014
23137	CHEMBL447017
23138	CHEMBL447018
23139	CHEMBL447023
23140	CHEMBL447029
23141	CHEMBL447033
23142	CHEMBL447040
23143	CHEMBL447042
23144	CHEMBL447048
23145	CHEMBL447053
23146	CHEMBL447061
23147	CHEMBL447062
23148	CHEMBL447066
23149	CHEMBL447070
23150	CHEMBL447071
23151	CHEMBL447074
23152	CHEMBL447077
23153	CHEMBL447083
23154	CHEMBL447086
23155	CHEMBL447087
23156	CHEMBL447088
23157	CHEMBL447094
23158	CHEMBL447095
23159	CHEMBL447098
23160	CHEMBL447100
23161	CHEMBL447108
23162	CHEMBL447110
23163	CHEMBL447115
23164	CHEMBL447116
23165	CHEMBL447119
23166	CHEMBL447125
23167	CHEMBL447129
23168	CHEMBL447130
23169	CHEMBL447133
23170	CHEMBL447136
23171	CHEMBL447141
23172	CHEMBL447142
23173	CHEMBL447144
23174	CHEMBL447147
23175	CHEMBL447152
23176	CHEMBL447153
23177	CHEMBL447154
23178	CHEMBL447157
23179	CHEMBL447159
23180	CHEMBL447162
23181	CHEMBL447164
23182	CHEMBL447165
23183	CHEMBL447166
23184	CHEMBL447169
23185	CHEMBL447173
23186	CHEMBL447196
23187	CHEMBL447198
23188	CHEMBL447199
23189	CHEMBL447205
23190	CHEMBL447208
23191	CHEMBL447210
23192	CHEMBL447213
23193	CHEMBL447215
23194	CHEMBL447217
23195	CHEMBL447224
23196	CHEMBL447239
23197	CHEMBL447240
23198	CHEMBL447244
23199	CHEMBL447245
23200	CHEMBL447248
23201	CHEMBL447250
23202	CHEMBL447258
23203	CHEMBL447264
23204	CHEMBL447266
23205	CHEMBL447269
23206	CHEMBL447274
23207	CHEMBL447277
23208	CHEMBL447278
23209	CHEMBL447288
23210	CHEMBL447289
23211	CHEMBL447290
23212	CHEMBL447292
23213	CHEMBL447295
23214	CHEMBL447299
23215	CHEMBL447310
23216	CHEMBL447311
23217	CHEMBL447312
23218	CHEMBL447313
23219	CHEMBL447318
23220	CHEMBL447319
23221	CHEMBL447320
23222	CHEMBL447322
23223	CHEMBL447326
23224	CHEMBL447327
23225	CHEMBL447332
23226	CHEMBL447333
23227	CHEMBL447335
23228	CHEMBL447337
23229	CHEMBL447339
23230	CHEMBL447341
23231	CHEMBL447342
23232	CHEMBL447344
23233	CHEMBL447346
23234	CHEMBL447361
23235	CHEMBL447373
23236	CHEMBL447375
23237	CHEMBL447376
23238	CHEMBL447384
23239	CHEMBL447385
23240	CHEMBL447387
23241	CHEMBL447394
23242	CHEMBL447395
23243	CHEMBL447398
23244	CHEMBL447402
23245	CHEMBL447408
23246	CHEMBL447412
23247	CHEMBL447417
23248	CHEMBL447422
23249	CHEMBL447427
23250	CHEMBL447429
23251	CHEMBL447445
23252	CHEMBL447447
23253	CHEMBL447451
23254	CHEMBL447458
23255	CHEMBL44746
23256	CHEMBL447461
23257	CHEMBL447464
23258	CHEMBL447465
23259	CHEMBL447467
23260	CHEMBL447471
23261	CHEMBL447492
23262	CHEMBL447515
23263	CHEMBL447517
23264	CHEMBL447546
23265	CHEMBL447549
23266	CHEMBL447553
23267	CHEMBL447564
23268	CHEMBL447565
23269	CHEMBL447568
23270	CHEMBL447569
23271	CHEMBL447573
23272	CHEMBL447574
23273	CHEMBL447577
23274	CHEMBL447582
23275	CHEMBL447583
23276	CHEMBL447585
23277	CHEMBL447596
23278	CHEMBL447597
23279	CHEMBL447600
23280	CHEMBL447607
23281	CHEMBL447608
23282	CHEMBL447609
23283	CHEMBL447610
23284	CHEMBL447613
23285	CHEMBL447615
23286	CHEMBL447617
23287	CHEMBL447622
23288	CHEMBL447628
23289	CHEMBL447630
23290	CHEMBL447633
23291	CHEMBL447638
23292	CHEMBL447645
23293	CHEMBL447648
23294	CHEMBL447650
23295	CHEMBL447656
23296	CHEMBL447665
23297	CHEMBL447667
23298	CHEMBL447669
23299	CHEMBL447680
23300	CHEMBL447681
23301	CHEMBL447686
23302	CHEMBL447689
23303	CHEMBL447693
23304	CHEMBL447696
23305	CHEMBL447702
23306	CHEMBL447704
23307	CHEMBL447706
23308	CHEMBL447708
23309	CHEMBL447712
23310	CHEMBL447713
23311	CHEMBL447717
23312	CHEMBL447721
23313	CHEMBL447723
23314	CHEMBL447728
23315	CHEMBL447730
23316	CHEMBL447731
23317	CHEMBL447737
23318	CHEMBL447738
23319	CHEMBL447743
23320	CHEMBL447745
23321	CHEMBL447749
23322	CHEMBL447754
23323	CHEMBL447760
23324	CHEMBL447762
23325	CHEMBL447763
23326	CHEMBL447766
23327	CHEMBL447767
23328	CHEMBL447768
23329	CHEMBL447769
23330	CHEMBL447771
23331	CHEMBL447792
23332	CHEMBL447797
23333	CHEMBL447799
23334	CHEMBL447802
23335	CHEMBL447804
23336	CHEMBL447805
23337	CHEMBL447812
23338	CHEMBL447814
23339	CHEMBL447820
23340	CHEMBL447824
23341	CHEMBL447848
23342	CHEMBL447849
23343	CHEMBL447853
23344	CHEMBL447856
23345	CHEMBL447860
23346	CHEMBL447861
23347	CHEMBL447862
23348	CHEMBL447866
23349	CHEMBL447868
23350	CHEMBL447872
23351	CHEMBL447875
23352	CHEMBL447876
23353	CHEMBL447886
23354	CHEMBL447889
23355	CHEMBL447891
23356	CHEMBL447892
23357	CHEMBL447893
23358	CHEMBL447895
23359	CHEMBL447897
23360	CHEMBL447903
23361	CHEMBL447910
23362	CHEMBL447915
23363	CHEMBL447923
23364	CHEMBL447924
23365	CHEMBL447927
23366	CHEMBL447929
23367	CHEMBL447934
23368	CHEMBL447942
23369	CHEMBL447946
23370	CHEMBL447947
23371	CHEMBL447952
23372	CHEMBL447954
23373	CHEMBL447961
23374	CHEMBL447966
23375	CHEMBL447968
23376	CHEMBL447972
23377	CHEMBL447974
23378	CHEMBL447980
23379	CHEMBL447984
23380	CHEMBL447985
23381	CHEMBL447988
23382	CHEMBL447992
23383	CHEMBL447997
23384	CHEMBL447998
23385	CHEMBL448001
23386	CHEMBL448004
23387	CHEMBL448005
23388	CHEMBL448006
23389	CHEMBL448009
23390	CHEMBL448016
23391	CHEMBL448022
23392	CHEMBL448027
23393	CHEMBL448031
23394	CHEMBL448034
23395	CHEMBL448035
23396	CHEMBL448038
23397	CHEMBL448039
23398	CHEMBL448040
23399	CHEMBL448045
23400	CHEMBL448050
23401	CHEMBL448051
23402	CHEMBL448053
23403	CHEMBL448058
23404	CHEMBL448059
23405	CHEMBL448060
23406	CHEMBL448062
23407	CHEMBL448069
23408	CHEMBL448070
23409	CHEMBL448072
23410	CHEMBL448074
23411	CHEMBL448078
23412	CHEMBL448082
23413	CHEMBL448083
23414	CHEMBL448090
23415	CHEMBL448091
23416	CHEMBL448093
23417	CHEMBL448094
23418	CHEMBL448095
23419	CHEMBL448113
23420	CHEMBL448114
23421	CHEMBL448115
23422	CHEMBL448121
23423	CHEMBL448122
23424	CHEMBL448125
23425	CHEMBL448126
23426	CHEMBL448128
23427	CHEMBL448132
23428	CHEMBL448133
23429	CHEMBL448134
23430	CHEMBL448136
23431	CHEMBL448144
23432	CHEMBL448146
23433	CHEMBL448170
23434	CHEMBL448171
23435	CHEMBL448174
23436	CHEMBL448177
23437	CHEMBL448180
23438	CHEMBL448181
23439	CHEMBL448182
23440	CHEMBL448185
23441	CHEMBL448186
